"Enddatetime","TimerName","UserName","Event_ID"
"26/10/2016 18:46:53","USR:PWR-SWITCHFRAME","DCHHAGANLAL",506
"26/10/2016 18:47:15","USR:ORM.SIGNORDERS-SAVETODATABASE","DCHHAGANLAL",493
"26/10/2016 18:47:23","CKPT:WINDOWSSESSIONMONITOR-ALL","KMEYER008",556
"26/10/2016 18:47:25","USR:PWR-CLOSECHART","VPONNEQUIN",1390
"26/10/2016 18:48:22","USR:PWR - REFRESH FLOWSHEET DATA","MLOPEZVIZCARRA",990
"26/10/2016 18:48:24","USR: CLINICAL NOTES: LOAD NOTE","MLOPEZVIZCARRA",901
"26/10/2016 18:48:47","USR:PWR-SHOW VIEW","MLOPEZVIZCARRA",986
"26/10/2016 18:50:12","USR:ORM.SIGNORDERS-INVOKEDISCERN","DCHHAGANLAL",489
"26/10/2016 18:51:49","USR:PWR-APPLICATION STARTUP","VPONNEQUIN",1389
"26/10/2016 18:51:55","USR:ORM.SIGNORDERS-NONMEDDUPCHECK","DCHHAGANLAL",491
"26/10/2016 18:51:55","USR:ORM.SIGNORDERS-NONMEDDUPCHECKDLGONCREATE","DCHHAGANLAL",492
"26/10/2016 18:51:56","USR:ORM.SIGNORDERS-INVOKEDISCERN","DCHHAGANLAL",489
"26/10/2016 18:52:18","CAP:MPG VITALS O2 VIEW TYPE","LLOCKE",703
"26/10/2016 18:52:56","USR:REGIMENS.DISPLAY REGIMEN","KMEYER008",682
"26/10/2016 18:53:15","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","KMEYER008",614
"26/10/2016 18:53:27","USR:ORM.SIGNORDERS-BEGIN","KMEYER008",643
"26/10/2016 18:53:54","USR: DYNDOC EXECUTE AUTOTEXT DOCUMENT","LLOCKE",739
"26/10/2016 18:54:43","CAP:MPG DETAILED REVIEW SUBSECTION - CLICK NAVIGATOR LINK","KMEYER008",525
"26/10/2016 18:54:44","USR:MPG.DOCUMENTS.O2 - LOAD COMPONENT","KMEYER008",603
"26/10/2016 18:54:49","USR:ORM.RECORDENHANCEDDISCHARGERECONCILIATION","KMEYER008",639
"26/10/2016 18:55:19","USR:PWR-SWITCHFRAME","MLOPEZVIZCARRA",987
"26/10/2016 18:55:19","USR:PWR-FRAMEWORK CHART OPEN POST-CREATE","MLOPEZVIZCARRA",982
"26/10/2016 18:55:22","USR:PWR-SWITCHFRAME","MLOPEZVIZCARRA",987
"26/10/2016 18:55:22","CKPT: DOC STOP PN TAB","MLOPEZVIZCARRA",897
"26/10/2016 18:55:22","USR:MPG.MP_UNIFIED_DRIVER LOAD ENTIRE PAGE","MLOPEZVIZCARRA",939
"26/10/2016 18:55:27","USR: DOCV: PREVIEW NOTE","MLOPEZVIZCARRA",906
"26/10/2016 18:55:53","CKPT:WINDOWSSESSIONMONITOR-ALL","DCHHAGANLAL",394
"26/10/2016 18:56:34","USR:PWR-CLOSECHART","VPONNEQUIN",1390
"26/10/2016 18:56:42","USR: DYNDOC SIGN DOCUMENT","LLOCKE",741
"26/10/2016 18:56:48","CAP:MPG SCRATCHPAD ORDERS FOR SIGNATURE DXTABLE","LLOCKE",698
"26/10/2016 18:57:04","CAP:MPG LAUNCH MPAGE","LLOCKE",691
"26/10/2016 18:57:07","USR:MPG.DOCUMENTATION_HPI.O1 - LOAD COMPONENT","LLOCKE",769
"26/10/2016 18:57:07","USR:MPG.ORDERS.O2 - LOAD COMPONENT","LLOCKE",785
"26/10/2016 18:57:59","USR:ORM.SIGNORDERS-BEGIN","VPONNEQUIN",1378
"26/10/2016 18:58:17","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 18:59:00","USR:PROCEDURE.ADD PROCEDURE","LLOCKE",839
"26/10/2016 19:01:14","USR:PWR-CREATE VIEW","LLOCKE",844
"26/10/2016 19:02:29","CKPT:WINDOWSSESSIONMONITOR-ALL","KMEYER008",556
"26/10/2016 19:02:59","CKPT:WINDOWSSESSIONMONITOR-ALERT","KMEYER008",555
"26/10/2016 19:04:01","USR:ORM.RECORDENHANCEDDISCHARGERECONCILIATION","VPONNEQUIN",1375
"26/10/2016 19:04:39","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 19:05:32","USR:PWR-CLOSECHART","LLOCKE",843
"26/10/2016 19:06:06","USR:MPG.CONSOL_PROB.O2 - LOAD COMPONENT","LLOCKE",765
"26/10/2016 19:06:15","USR:PWR-SHOW VIEW","VPONNEQUIN",1397
"26/10/2016 19:07:06","USR:MPG.AMB_ORG_LOAD - BUILD COLUMNS(MY_DAY)","BMOORE005",260
"26/10/2016 19:07:29","USR:PWR-SWITCHFRAME","VPONNEQUIN",1398
"26/10/2016 19:07:36","USR:PWR-CREATE VIEW","VPONNEQUIN",1391
"26/10/2016 19:07:42","CAP:MPG.PREGNANCYOVERVIEW.O2 - RENDERING COMPONENT","BMOORE005",211
"26/10/2016 19:08:37","USR: DYNDOC EXECUTE AUTOTEXT DOCUMENT","LLOCKE",739
"26/10/2016 19:08:55","ENG:PWR-MVCHART.CURRENTANTIBIOTICS.LOAD","VPONNEQUIN",1297
"26/10/2016 19:10:25","USR:PWR-SWITCHFRAME","BMOORE005",344
"26/10/2016 19:10:25","USR: DOCV: LOAD NOTE PROFILE","BMOORE005",241
"26/10/2016 19:10:27","USR:PWR-CREATE VIEW","LLOCKE",844
"26/10/2016 19:10:31","USR:PWR-SWITCHFRAME","BMOORE005",344
"26/10/2016 19:10:50","USR:MPG.MP_UNIFIED_DRIVER LOAD ENTIRE PAGE","LLOCKE",781
"26/10/2016 19:11:49","USR:PWR-SWITCHFRAME","KMEYER008",667
"26/10/2016 19:11:50","USR:PWR-REFRESH VIEW","KMEYER008",665
"26/10/2016 19:11:52","USR:MPG.MP_UNIFIED_DRIVER LOAD ENTIRE PAGE","KMEYER008",608
"26/10/2016 19:12:18","USR:MPG.MP_UNIFIED_DRIVER LOAD ENTIRE PAGE","KMEYER008",608
"26/10/2016 19:12:24","USR:MPG.CHIEF_COMPLAINT.O1 - LOAD COMPONENT","LLOCKE",763
"26/10/2016 19:12:26","USR:MPG.ACTIONS_SIT_AWARENESS.O1 - LOAD COMPONENT","LLOCKE",755
"26/10/2016 19:12:27","USR:MPG.CONSOLIDATED_HISTORY - LOAD COMPONENT","LLOCKE",766
"26/10/2016 19:12:44","ENG:ORM.SIGNORDERS-SAVETODATABASE","LLOCKE",724
"26/10/2016 19:13:28","USR:PWR-CREATE VIEW","LLOCKE",844
"26/10/2016 19:13:32","USR:PWR-REFRESH VIEW","LLOCKE",848
"26/10/2016 19:13:47","USR:PROBDXLIST.LOAD PROFILE","KMEYER008",655
"26/10/2016 19:14:16","CAP:MPG DETAILED REVIEW SUBSECTION - CLICK NAVIGATOR LINK","LLOCKE",689
"26/10/2016 19:14:21","USR:PWR - ESTABLISHING ROLE - DISPLAY ROLES","KMEYER008",669
"26/10/2016 19:14:31","CAP:ORM.ORDERSENTENCERETRIEVEUNFILTERED","KMEYER008",548
"26/10/2016 19:14:32","CAP:ORM.ORDERSENTENCERETRIEVEUNFILTERED","KMEYER008",548
"26/10/2016 19:14:56","USR:ORM.SIGNORDERS-NONMEDDUPCHECK","KMEYER008",646
"26/10/2016 19:16:31","USR:MPG.LABORATORY.WF - LOAD COMPONENT","KMEYER008",606
"26/10/2016 19:16:39","CKPT:WINDOWSSESSIONMONITOR-ALERT","KMEYER008",555
"26/10/2016 19:16:47","USR:ORM.SIGNORDERS-NONMEDDUPCHECK","VPONNEQUIN",1381
"26/10/2016 19:16:48","USR:MPG.HOME_MEDS.O2 - LOAD COMPONENT","VPONNEQUIN",1336
"26/10/2016 19:18:09","CKPT:WINDOWSSESSIONMONITOR-ALERT","KMEYER008",555
"26/10/2016 19:18:22","USR:MPG.CONSOL_PROB.O1 - LOAD COMPONENT","VPONNEQUIN",1329
"26/10/2016 19:18:22","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","VPONNEQUIN",1345
"26/10/2016 19:19:16","CAP: DYNDOC HIDE EMPTY SECTIONS","KMEYER008",522
"26/10/2016 19:19:17","USR:PWR-SHOW VIEW","LLOCKE",849
"26/10/2016 19:19:21","USR:MPG.LABORATORY.WF - LOAD COMPONENT","LLOCKE",776
"26/10/2016 19:19:22","USR:MPG.VITALSIGNS.WF - LOAD COMPONENT","LLOCKE",793
"26/10/2016 19:19:25","USR:MPG.ORDERS.O1 - LOAD COMPONENT","LLOCKE",784
"26/10/2016 19:19:33","USR:POWERPLANS.SIGN PLANS","VPONNEQUIN",1387
"26/10/2016 19:19:34","USR: PROCESS DISCERN ALERTS","KMEYER008",570
"26/10/2016 19:19:36","USR:PWR-SWITCHFRAME","KMEYER008",667
"26/10/2016 19:20:23","USR:MPG.VISITS.O2 - LOAD COMPONENT","KMEYER008",618
"26/10/2016 19:20:32","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 19:20:52","USR:MPG.DOCUMENTATION_HPI.O1 - LOAD COMPONENT","LLOCKE",769
"26/10/2016 19:20:52","USR:MPG.CONSOL_PROB.O2 - LOAD COMPONENT","LLOCKE",765
"26/10/2016 19:21:12","USR:PWR-SHOW VIEW","LLOCKE",849
"26/10/2016 19:21:13","CKPT:WINDOWSSESSIONMONITOR-ALERT","KMEYER008",555
"26/10/2016 19:21:21","USR:PWR-SWITCHFRAME","VPONNEQUIN",1398
"26/10/2016 19:21:48","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 19:21:51","USR: PROCESS DISCERN ALERTS","LLOCKE",743
"26/10/2016 19:21:52","CAP:MPG LAUNCH MPAGE","LLOCKE",691
"26/10/2016 19:22:08","USR: DYNDOC EXECUTE AUTOTEXT DOCUMENT","KMEYER008",567
"26/10/2016 19:22:18","USR:MPG.NEW_ORDER_ENTRY.O2 - LOAD COMPONENT","LLOCKE",783
"26/10/2016 19:22:22","USR:MPG.ORDERS.O1 - LOAD COMPONENT","LLOCKE",784
"26/10/2016 19:24:14","CKPT:WINDOWSSESSIONMONITOR-ALERT","KMEYER008",555
"26/10/2016 19:24:18","USR: PROCESS DISCERN ALERTS","LLOCKE",743
"26/10/2016 19:24:23","USR:MPG.VITALSIGNS.WF - LOAD COMPONENT","LLOCKE",793
"26/10/2016 19:24:37","USR:POWERPLANS.LOAD PLAN DATA","VPONNEQUIN",1386
"26/10/2016 19:25:02","CAP:MPG SCRATCHPAD LAUNCH ORDERS FOR SIGNATURE","VPONNEQUIN",1273
"26/10/2016 19:25:32","USR:ORM.BUILDSDL","VPONNEQUIN",1355
"26/10/2016 19:25:35","USR:MPG.ADVGROWTHCHART.O1 - LOAD COMPONENT","KMEYER008",586
"26/10/2016 19:25:50","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","BMOORE005",284
"26/10/2016 19:25:53","USR:PWR - REFRESH FLOWSHEET DATA","LLOCKE",853
"26/10/2016 19:26:04","USR: PROCESS DISCERN ALERTS","KMEYER008",570
"26/10/2016 19:26:24","USR:ORM.BUILDSDL","KMEYER008",623
"26/10/2016 19:26:30","CAP:MPG NEW ORDER ENTRY SEARCH","BMOORE005",200
"26/10/2016 19:26:30","USR:ORM.SIGNORDERS-INVOKEINTERACTIONCHECKING","KMEYER008",645
"26/10/2016 19:26:35","CAP:MPG SCRATCHPAD ORDERS FOR SIGNATURE MODIFY","BMOORE005",203
"26/10/2016 19:27:09","USR:MPG.NEW_ORDER_ENTRY.O1 - LOAD COMPONENT","BMOORE005",280
"26/10/2016 19:27:35","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 19:27:58","CAP:ORM.NEWORDERMISSINGREQUIREDDETAILS","VPONNEQUIN",1286
"26/10/2016 19:28:17","USR:PWR-SHOW VIEW","BMOORE005",343
"26/10/2016 19:28:17","CAP:ORM.SIGNENCOUNTERDIAGNOSES","VPONNEQUIN",1289
"26/10/2016 19:28:18","USR:ORM.LAUNCHRXREVIEWWINDOW","VPONNEQUIN",1365
"26/10/2016 19:28:18","CAP:MPG LAUNCH MPAGE","BMOORE005",192
"26/10/2016 19:28:19","USR: DOCV: LOAD DOCUMENT VIEWER","BMOORE005",240
"26/10/2016 19:28:21","CAP:MPG DETAILED REVIEW SUBSECTION - CLICK NAVIGATOR LINK","KMEYER008",525
"26/10/2016 19:32:00","USR: LOADING ORDERS TAB","VPONNEQUIN",1311
"26/10/2016 19:32:01","USR:POWERPLANS.LOAD PLAN DATA","VPONNEQUIN",1386
"26/10/2016 19:32:33","USR:ORM.SIGNORDERS-BEGIN","VPONNEQUIN",1378
"26/10/2016 19:32:33","USR:ORM.SIGNORDERS-NONMEDDUPCHECKDLGONCREATE","VPONNEQUIN",1382
"26/10/2016 19:33:16","USR: PROCESS DISCERN ALERTS","LLOCKE",743
"26/10/2016 19:33:19","CAP:MPG LAUNCH MPAGE","LLOCKE",691
"26/10/2016 19:34:10","CAP:MPG LAUNCH MPAGE","VPONNEQUIN",1268
"26/10/2016 19:34:29","CAP:MPG_CONSOLIDATED_PROBLEMS_02_SELECT_DIAGNOSIS_PROBLEM_SEARCH_WINDOW","BMOORE005",216
"26/10/2016 19:34:34","USR:ORM.RECORDENHANCEDDISCHARGERECONCILIATION","VPONNEQUIN",1375
"26/10/2016 19:39:00","USR:MPG.CONSOL_PROB.O1 - LOAD COMPONENT","VPONNEQUIN",1329
"26/10/2016 19:40:13","CAP:MPG NEW ORDER ENTRY O1 CLICK ON ORDER FROM SEARCH","VPONNEQUIN",1271
"26/10/2016 19:41:22","USR:ORM.SIGNORDERS-INVOKEDISCERN","VPONNEQUIN",1379
"26/10/2016 19:41:29","ENG:ORM.SIGNORDERS-SAVETODATABASE","VPONNEQUIN",1296
"26/10/2016 19:42:22","ENG:ORM.SIGNORDERS-SAVETODATABASE","VPONNEQUIN",1296
"26/10/2016 19:42:53","USR:REGIMENS.DISPLAY REGIMEN","VPONNEQUIN",1414
"26/10/2016 19:42:57","USR:ORM.BUILDSDL","VPONNEQUIN",1355
"26/10/2016 19:43:02","USR:ORM.SIGNORDERS-INVOKEINTERACTIONCHECKING","VPONNEQUIN",1380
"26/10/2016 19:43:13","USR:ORM.CONVERTTOPRESCRIPTIONMR-CONVERTORDER","LLOCKE",801
"26/10/2016 19:43:34","USR:ORM.CONVERTTOPRESCRIPTIONMR-BEGIN","LLOCKE",800
"26/10/2016 19:43:46","CKPT:WINDOWSSESSIONMONITOR-ALL","VPONNEQUIN",1294
"26/10/2016 19:45:41","USR:ORM.SIGNORDERS-NONMEDDUPCHECK","LLOCKE",828
"26/10/2016 19:46:02","USR:PWR-SHOW VIEW","LLOCKE",849
"26/10/2016 19:46:09","USR:MPG.DOCUMENTATION_HPI.O1 - LOAD COMPONENT","VPONNEQUIN",1332
"26/10/2016 19:46:48","CKPT:WINDOWSSESSIONMONITOR-ALL","VPONNEQUIN",1294
"26/10/2016 19:47:44","CAP:MPG NEW ORDER ENTRY O1 CLICK ON ORDER FROM SEARCH","LLOCKE",694
"26/10/2016 19:48:08","CAP:MPG NEW ORDER ENTRY SEARCH","LLOCKE",696
"26/10/2016 19:48:23","USR:PWR-CREATE VIEW","VPONNEQUIN",1391
"26/10/2016 19:48:31","USR: PROCESS DISCERN ALERTS","VPONNEQUIN",1312
"26/10/2016 19:48:44","CAP:ORM.NEWORDERMISSINGREQUIREDDETAILS","LLOCKE",713
"26/10/2016 19:48:44","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 19:49:10","USR:ORM.SIGNORDERS-SAVETODATABASE","LLOCKE",830
"26/10/2016 19:49:10","USR:MPG.ORDERS.O2 - LOAD COMPONENT","LLOCKE",785
"26/10/2016 19:49:11","USR:MPG.HOME_MEDS.O2 - LOAD COMPONENT","LLOCKE",773
"26/10/2016 19:49:14","CAP:MPG LAUNCH MPAGE","LLOCKE",691
"26/10/2016 19:49:15","USR:MPG.CONSOL_PROB.O1 - LOAD COMPONENT","LLOCKE",764
"26/10/2016 19:49:32","USR:MPG.VIEWPOINT LOAD SWITCH VIEW","VPONNEQUIN",1350
"26/10/2016 19:52:30","USR: START CHART","KMEYER008",572
"26/10/2016 19:52:31","USR:REGIMENS.DISPLAY REGIMEN","KMEYER008",682
"26/10/2016 19:52:37","USR:ORM.PLACENEWORDER-LOADORDERFORMAT","KMEYER008",638
"26/10/2016 19:53:00","USR:ORM.PLACENEWORDER-INVOKEORDERSENTENCE","KMEYER008",637
"26/10/2016 19:53:27","USR:PWR-SWITCHFRAME","KMEYER008",667
"26/10/2016 19:53:27","USR:PWR-SHOW VIEW","KMEYER008",666
"26/10/2016 19:53:41","USR:PWR-SWITCHFRAME","BMOORE005",344
"26/10/2016 19:53:49","USR:PWR-SHOW VIEW","KMEYER008",666
"26/10/2016 19:54:03","USR:PWR-SWITCHFRAME","VPONNEQUIN",1398
"26/10/2016 19:54:15","USR:MPG.CUSTOM_COMP.O1 - LOAD COMPONENT","VPONNEQUIN",1331
"26/10/2016 19:54:40","USR:MPG.REMINDERS.O2 - LOAD COMPONENT","VPONNEQUIN",1349
"26/10/2016 19:54:44","USR:ORM.LOADORDERPROFILE","VPONNEQUIN",1369
"26/10/2016 19:55:11","CAP:MPG_CONSOLIDATED_PROBLEMS_O2_DX_ASSISTANT_UNSPECIFIED","BMOORE005",217
"26/10/2016 19:56:24","USR:MPG.HOME_MEDS.O2 - LOAD COMPONENT","VPONNEQUIN",1336
"26/10/2016 19:57:13","USR:ORM.PERFORMINTERACTIONAUDITING","LLOCKE",815
"26/10/2016 19:57:15","ENG:ORM.SIGNORDERS-SAVETODATABASE","LLOCKE",724
"26/10/2016 19:58:21","CKPT:WINDOWSSESSIONMONITOR-ALL","LLOCKE",722
"26/10/2016 20:00:13","USR:ORM.RECORDENHANCEDDISCHARGERECONCILIATION","VPONNEQUIN",1375
"26/10/2016 20:01:57","CKPT:WINDOWSSESSIONMONITOR-ALL","VPONNEQUIN",1294
"26/10/2016 20:02:39","CAP: DYNDOC HIDE EMPTY SECTIONS","BMOORE005",187
"26/10/2016 20:02:49","USR:MPG.CUSTOM_COMP.O1 - LOAD COMPONENT","BMOORE005",269
"26/10/2016 20:03:10","USR:PWR - ESTABLISHING ROLE - COMMIT ROLE","VPONNEQUIN",1399
"26/10/2016 20:03:11","USR:PWR-SHOW VIEW","VPONNEQUIN",1397
"26/10/2016 20:07:55","USR:PWR.PVINBOX.OPEN ITEM.DOCUMENT","BMOORE005",355
"26/10/2016 20:08:15","CAP:ORM.NEWORDERMISSINGREQUIREDDETAILS","KMEYER008",547
"26/10/2016 20:08:39","USR:ORM.BATCHLOADFORMULARYINFOVERSION3","VPONNEQUIN",1354
"26/10/2016 20:09:33","USR:ORM.LAUNCHRXREVIEWWINDOW","VPONNEQUIN",1365
"26/10/2016 20:10:07","USR:MPG.CONSOLIDATED_HISTORY - LOAD COMPONENT","LLOCKE",766
"26/10/2016 20:10:34","USR:PWR-SWITCHFRAME","VPONNEQUIN",1398
"26/10/2016 20:13:33","USR:ORM.SIGNORDERS-SAVETODATABASE","VPONNEQUIN",1383
"26/10/2016 20:13:47","USR:REGIMENS.DISPLAY REGIMEN","VPONNEQUIN",1414
"26/10/2016 20:14:21","USR: DOCV: LOAD DOCUMENT VIEWER","VPONNEQUIN",1305
"26/10/2016 20:14:23","USR: DOCV: LOAD NOTE PROFILE","VPONNEQUIN",1306
"26/10/2016 20:16:07","USR:MPG.LABORATORY.WF - LOAD COMPONENT","LLOCKE",776
"26/10/2016 20:16:07","USR:MPG.DIAGNOSTICS.O2 - LOAD COMPONENT","LLOCKE",768
"26/10/2016 20:16:15","USR:MPG.CONSOL_PROB.O2 - LOAD COMPONENT","LLOCKE",765
"26/10/2016 20:21:26","USR:PWR-SWITCHFRAME","BMOORE005",344
"26/10/2016 20:21:29","USR:PWR-CREATE VIEW","BMOORE005",339
"26/10/2016 20:21:31","USR:PWR-SWITCHFRAME","BMOORE005",344
"26/10/2016 20:22:28","CKPT:WINDOWSSESSIONMONITOR-ALL","BMOORE005",231
"26/10/2016 20:22:37","CAP:MPG_CONSOLIDATED_PROBLEMS_02_SEARCH_WINDOW","LLOCKE",707
"26/10/2016 20:23:25","CAP:MPG SCRATCHPAD ORDERS FOR SIGNATURE DXTABLE","LLOCKE",698
"26/10/2016 20:23:48","USR:ORM.SIGNORDERS-INVOKEINTERACTIONCHECKING","LLOCKE",827
"26/10/2016 20:23:53","USR:MPG.ORDERS.O1 - LOAD COMPONENT","LLOCKE",784
"26/10/2016 20:23:54","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 20:23:56","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","LLOCKE",786
"26/10/2016 20:24:44","CKPT:WINDOWSSESSIONMONITOR-ALL","LLOCKE",722
"26/10/2016 20:25:25","USR:PWR-SWITCHFRAME","BMOORE005",344
"26/10/2016 20:26:51","USR: PROCESS DISCERN ALERTS","BMOORE005",246
"26/10/2016 20:27:31","CKPT:WINDOWSSESSIONMONITOR-ALL","BMOORE005",231
"26/10/2016 20:27:38","USR:MPG.LABORATORY.WF - LOAD COMPONENT","LLOCKE",776
"26/10/2016 20:27:51","USR:PWR-SHOW VIEW","LLOCKE",849
"26/10/2016 20:27:52","CKPT: DOC STOP PN TAB","LLOCKE",720
"26/10/2016 20:28:00","USR:PWR-SWITCHFRAME","LLOCKE",850
"26/10/2016 20:28:21","USR:PWR-SHOW VIEW","LLOCKE",849
"26/10/2016 20:28:24","USR:PWR-LOAD FLOWSHEET DATA V2","LLOCKE",846
"26/10/2016 20:29:57","USR:PWR-CREATE VIEW","VPONNEQUIN",1391
"26/10/2016 20:29:57","CAP:MPG LAUNCH MPAGE","VPONNEQUIN",1268
"26/10/2016 20:30:13","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","VPONNEQUIN",1345
"26/10/2016 20:30:13","USR:MPG.ORDERSELECTION.O2 - LOAD COMPONENT","VPONNEQUIN",1345
"26/10/2016 20:30:22","CAP:MPG_CONSOLIDATED_PROBLEMS_01_SEARCH_WINDOW","VPONNEQUIN",1282
"26/10/2016 20:30:24","CAP:MPG.AMB_ORG_PACKAGE-AOV1.5","LLOCKE",704
"26/10/2016 20:30:30","USR:MPG.CONSOL_PROB.O1 - LOAD COMPONENT","VPONNEQUIN",1329
"26/10/2016 20:30:34","USR:PWR-CREATE VIEW","LLOCKE",844
"26/10/2016 20:32:03","USR:PWR - REFRESH FLOWSHEET DATA","LLOCKE",853
"26/10/2016 20:33:10","CAP:MPG SCRATCHPAD ORDERS FOR SIGNATURE MODIFY","VPONNEQUIN",1275
"26/10/2016 20:33:34","USR:ORM.BATCHLOADFORMULARYINFOVERSION3","VPONNEQUIN",1354
"26/10/2016 20:33:41","USR:ORM.SIGNORDERS-BEGIN","VPONNEQUIN",1378
"26/10/2016 20:33:45","ENG:ORM.SIGNORDERS-SAVETODATABASE","VPONNEQUIN",1296
"26/10/2016 20:33:50","USR:MPG.CONSOL_PROB.O2 - LOAD COMPONENT","VPONNEQUIN",1330
"26/10/2016 20:34:18","USR:ORM.SIGNORDERS-BEGIN","VPONNEQUIN",1378
"26/10/2016 20:34:24","USR:REGIMENS.DISPLAY REGIMEN","VPONNEQUIN",1414
"26/10/2016 20:34:31","USR:ORM.LOADORDERINFOADDINFO","VPONNEQUIN",1367
"26/10/2016 00:01:20","USR:MPG.HEALTH_MAINT.O1 - LOAD COMPONENT","AFRENCH",94
"26/10/2016 00:01:20","USR:MPG.BBOVERVIEW.O1 - LOAD COMPONENT","AFRENCH",76
"26/10/2016 00:01:20","USR:MPG.IO.O1 - LOAD COMPONENT","AFRENCH",98
"26/10/2016 00:03:35","CKPT:WINDOWSSESSIONMONITOR-ALL","AFRENCH",34
"26/10/2016 00:06:44","USR:MPG.PATIENTEDUCATION.O2 - LOAD COMPONENT","AFRENCH",119
"26/10/2016 00:06:58","CAP: DOCV: SMART NAV","AFRENCH",1
"26/10/2016 00:07:59","CKPT:WINDOWSSESSIONMONITOR-ALL","AFRENCH",34
"26/10/2016 00:09:16","USR:PROBDXLIST.LOAD PROFILE","AFRENCH",166
"26/10/2016 00:09:22","CAP:ORM.ORDERSENTENCERETRIEVEUNFILTERED","AFRENCH",17
"26/10/2016 00:09:23","USR:ORM.PLACENEWORDER-LOADORDERFORMAT","AFRENCH",144
"26/10/2016 00:09:24","USR:ORM.PLACENEWORDER-INVOKEORDERSENTENCE","AFRENCH",143
"26/10/2016 00:09:46","USR:POWERPLANS.SIGN PLANS","AFRENCH",164
"26/10/2016 00:10:28","USR:PWR-CREATE VIEW","AFRENCH",170
"26/10/2016 00:12:56","USR:MPG.AMB_ORG_LOAD - BUILD COLUMNS(MY_DAY)","AFRENCH",72
"26/10/2016 00:13:41","CKPT:WINDOWSSESSIONMONITOR-ALL","AFRENCH",34
"26/10/2016 00:16:14","CKPT:WINDOWSSESSIONMONITOR-ALL","AFRENCH",34
"26/10/2016 00:19:20","USR:ORM.SIGNORDERS-SAVETODATABASE","AFRENCH",153
"26/10/2016 00:19:32","USR:PWR-CREATE VIEW","AFRENCH",170
"26/10/2016 00:22:45","CKPT: DOC STOP PN TAB","AFRENCH",32
"26/10/2016 00:23:06","CAP:MPG VITALS O2 VIEW TYPE","AFRENCH",10
"26/10/2016 00:23:18","USR:PWR-SWITCHFRAME","AFRENCH",176
"26/10/2016 00:23:18","ENG: DOCV: OPEN EXISTING PN NOTE","AFRENCH",35
"26/10/2016 00:28:05","CKPT:WINDOWSSESSIONMONITOR-ALL","AFRENCH",34
"26/10/2016 00:33:07","CKPT:WINDOWSSESSIONMONITOR-ALL","AFRENCH",34
"26/10/2016 00:45:48","USR:PWR-SWITCHFRAME","BMOORE005",344
"26/10/2016 00:46:05","USR: PROCESS DISCERN ALERTS","BMOORE005",246
"26/10/2016 00:47:18","USR:MPG.MP_UNIFIED_DRIVER LOAD ENTIRE PAGE","BMOORE005",279
"26/10/2016 00:47:20","USR: DOCV: LOAD NOTE PROFILE","BMOORE005",241
"26/10/2016 00:50:58","USR:PWR-SWITCHFRAME","AFRENCH",176
"26/10/2016 01:56:24","USR: PROCESS DISCERN ALERTS","AFRENCH",62
"26/10/2016 01:56:28","USR:MPG.CONSOL_PROB.O2 - LOAD COMPONENT","AFRENCH",80
"26/10/2016 01:56:37","CKPT: DOC STOP PN TAB","AFRENCH",32
"26/10/2016 01:57:11","USR:PWR-SWITCHFRAME","AFRENCH",176
"26/10/2016 02:03:35","USR:POWERPLANS.LOAD PLAN DATA","AFRENCH",160
"26/10/2016 02:04:19","USR:ORM.INITIATEMODIFYORDER-MAIN","AFRENCH",137
"26/10/2016 02:06:48","CAP:ORM.INVOKECANCELDCFROMINTERACTIONCHECKING","AFRENCH",13
"26/10/2016 02:07:45","USR: PROCESS DISCERN ALERTS","AFRENCH",62
"26/10/2016 02:07:51","USR:ORM.SIGNORDERS-INVOKEDISCERN","AFRENCH",149
"26/10/2016 02:09:51","CAP:ORM.ORDERSENTENCERETRIEVEUNFILTERED","AFRENCH",17
"26/10/2016 02:09:56","USR:PWR-SWITCHFRAME","AFRENCH",176
"26/10/2016 02:10:01","USR:POWERPLANS.INCLUDEEXCLUDECOMPONENT","AFRENCH",156
"26/10/2016 02:10:16","CAP:ORM.NEWORDERMISSINGREQUIREDDETAILS","AFRENCH",15
"26/10/2016 02:10:58","USR:ORM.PERFORMINTERACTIONAUDITING","AFRENCH",140
"26/10/2016 02:11:00","USR:ORM.PERFORMINTERACTIONAUDITING","AFRENCH",140
"26/10/2016 02:11:17","USR:ORM.LOADORDERPROFILE","AFRENCH",139
"26/10/2016 02:11:35","USR:PWR-SWITCHFRAME","AFRENCH",176
"26/10/2016 02:12:21","CAP: DOCV: SMART NAV","AFRENCH",1
"26/10/2016 02:14:14","USR: START CHART","AFRENCH",64
